coordinates,created_at,created_d,created_h,created_m,created_min,created_y,favorite_count,id,lang,retweet_count,source,text
,,21.0,0.0,9.0,42.0,2017.0,53526.0,910665452048838661,en,10069.0,Twitter for iPhone,The NRA strongly endorses Luther Strange for Senator of Alabama.That means all gun owners should vote for Big Luther. He won't let you down!
,,20.0,23.0,9.0,7.0,2017.0,74566.0,910641701064204288,en,17748.0,Twitter for iPhone,I would not sign Graham-Cassidy if it did not include coverage of pre-existing conditions. It does! A great Bill. Repeal &amp; Replace.
,,20.0,22.0,9.0,42.0,2017.0,43495.0,910635327672512512,en,7347.0,Twitter for iPhone,"Alabama is sooo lucky to have a candidate like ""Big"" Luther Strange. Smart, tough on crime, borders &amp; trade, loves Vets &amp; Military. Tuesday!"
,,20.0,22.0,9.0,29.0,2017.0,51424.0,910632095088889857,en,11830.0,Twitter for iPhone,"On behalf of all Americans, I want to wish Jewish families many blessings in the New Year. https://t.co/m4VWxYvONx https://t.co/iYG1G8GaLN"
,,20.0,19.0,9.0,9.0,2017.0,0.0,910581819078316034,en,7841.0,Twitter for iPhone,RT @VP: Went to the Senate today to say @POTUS &amp; I fully support Graham-Cassidy plan to repeal/replace Obamacare. Let's get this done. http…
,,20.0,19.0,9.0,5.0,2017.0,42943.0,910580644597649409,en,9304.0,Twitter for iPhone,Honored to host a luncheon for African leaders this afternoon. Great discussions on the challenges &amp; opportunities… https://t.co/icPtepmBlP
,,20.0,17.0,9.0,8.0,2017.0,34391.0,910551350408241152,en,6791.0,Media Studio,"Honored to meet w/ Pres Abbas from the Palestinian Authority &amp; his delegation, who have been working hard w/everybo… https://t.co/9ppbn43yIu"
,,20.0,15.0,9.0,23.0,2017.0,42957.0,910524897515905025,en,8488.0,Media Studio,It was a great honor to be with King Abdullah II of Jordan and his delegation this morning. We had a GREAT bilatera… https://t.co/DbdeqhKjbw
,,20.0,12.0,9.0,29.0,2017.0,47352.0,910480918816739328,en,7946.0,Twitter for iPhone,"Looking forward to Friday night in the Great State of Alabama. I am supporting ""Big"" Luther Strange because he was so loyal &amp; helpful to me!"
,,20.0,12.0,9.0,16.0,2017.0,59130.0,910477734635286528,en,12750.0,Twitter for iPhone,I hope Republican Senators will vote for Graham-Cassidy and fulfill their promise to Repeal &amp; Replace ObamaCare. Money direct to States!
,,20.0,12.0,9.0,9.0,2017.0,48788.0,910476107287269376,en,9979.0,Twitter for iPhone,Rand Paul is a friend of mine but he is such a negative force when it comes to fixing healthcare. Graham-Cassidy Bill is GREAT! Ends Ocare!
,,20.0,11.0,9.0,3.0,2017.0,0.0,910459401558986752,en,22227.0,Twitter for iPhone,"RT @Franklin_Graham: Join me in praying for @POTUS. He reminded the world, “If the righteous many do not confront the wicked few, then evil…"
,,20.0,11.0,9.0,0.0,2017.0,38945.0,910458657179086848,en,5778.0,Twitter for iPhone,Thank you  @foxandfriends - great show!
,,20.0,10.0,9.0,47.0,2017.0,0.0,910455390038642688,en,7750.0,Twitter for iPhone,RT @RealEagleBites: @realDonaldTrump It is the height of hypocrisy. Obama and Clinton in effect gave nuclear weapons to North Korea by thei…
,,20.0,10.0,9.0,44.0,2017.0,58129.0,910454516557983744,en,12235.0,Twitter for iPhone,"The world is noticing, thanks! https://t.co/2NL6SlWnmH"
,,20.0,10.0,9.0,42.0,2017.0,0.0,910454124696752130,en,11638.0,Twitter for iPhone,RT @DonnaWR8: @realDonaldTrump Thank you @POTUS for believing in Us like we believed in you! #MAGA https://t.co/C476SHWd0m
,,20.0,10.0,9.0,40.0,2017.0,82309.0,910453612630900736,en,21559.0,Twitter for iPhone,"After allowing North Korea to research and build Nukes while Secretary of State (Bill C also), Crooked Hillary now criticizes."
,,20.0,10.0,9.0,14.0,2017.0,56196.0,910447064944955392,en,10463.0,Twitter for iPhone,Big meetings today at the United Nations. So many interesting leaders. America First will MAKE AMERICA GREAT AGAIN!
,,20.0,10.0,9.0,0.0,2017.0,0.0,910443493511827456,en,9349.0,Twitter for iPhone,"RT @Scavino45: ""The Iran deal was one of the worst &amp; most one sided transactions the United States has EVER entered into.""
@POTUS @realDona…"
,,20.0,10.0,9.0,0.0,2017.0,0.0,910443458564894720,und,4240.0,Twitter for iPhone,"RT @Scavino45: #WeThePeople🇺🇸
#USAatUNGA #UNGA https://t.co/8VsFL9MZxx"
,,20.0,9.0,9.0,59.0,2017.0,0.0,910443366911037440,en,3853.0,Twitter for iPhone,RT @Scavino45: .@POTUS @realDonaldTrump and @UN Secretary-General @AntonioGuterres pose for📸prior to their expanded bilateral meeting. #USA…
,,20.0,2.0,9.0,41.0,2017.0,114979.0,910332992756834304,en,25736.0,Twitter for iPhone,"I was saddened to see how bad the ratings were on the Emmys last night - the worst ever. Smartest people of them all are the ""DEPLORABLES."""
,,20.0,2.0,9.0,33.0,2017.0,50743.0,910331061409902592,en,8781.0,Twitter for iPhone,"So nice, thank you! https://t.co/Cg4dzHhbrv"
,,20.0,2.0,9.0,31.0,2017.0,69737.0,910330501411590146,en,13389.0,Twitter for iPhone,A great and important day at the United Nations.Met with leaders of many nations who agree with much (or all) of what I stated in my speech!
,,20.0,2.0,9.0,23.0,2017.0,85742.0,910328626075389952,en,18463.0,Twitter for iPhone,"Puerto Rico being hit hard by new monster Hurricane. Be careful, our hearts are with you- will be there to help!"
,,20.0,1.0,9.0,19.0,2017.0,30206.0,910312303635116033,en,6676.0,Twitter for iPhone,"The true question for the @UN...
🎥https://t.co/tx5SnACAaS"
,,19.0,22.0,9.0,4.0,2017.0,57121.0,910263274918367236,en,11258.0,Twitter for iPhone,"It was a great honor to have spoken before the countries of the world at the United Nations.
#USAatUNGA🇺🇸#UNGA… https://t.co/nPWffjKMSz"
,,19.0,20.0,9.0,5.0,2017.0,188213.0,910233418474098688,en,52346.0,Twitter for iPhone,God bless the people of Mexico City. We are with you and will be there for you.
,,19.0,19.0,9.0,9.0,2017.0,66976.0,910219338044657664,en,16907.0,Twitter for iPhone,"As President of the United States of America, I will ALWAYS put #AmericaFirst🇺🇸#UNGA
Full remarks:… https://t.co/TTE2PMSbMu"
,,19.0,17.0,9.0,22.0,2017.0,81933.0,910192375267561472,en,23240.0,Twitter for iPhone,"The🇺🇸has great strength &amp; patience, but if it is forced to defend itself or its allies, we will have no choice but… https://t.co/IgW8Sg6yUB"
,,19.0,11.0,9.0,22.0,2017.0,0.0,910101913923997696,en,9355.0,Twitter for iPhone,"RT @IvankaTrump: I have long respected India's accomplished and charismatic Foreign Minister @SushmaSwaraj, and it was an honor to meet her…"
,,19.0,11.0,9.0,21.0,2017.0,79454.0,910101538336583680,en,13791.0,Twitter for iPhone,"Big day at the United Nations - many good things, and some tricky ones, happening. We have a great team. Big speech at 10:00 A.M."
,,19.0,4.0,9.0,47.0,2017.0,37112.0,910002272825831425,und,8041.0,Media Studio,#USAatUNGA🇺🇸 #UNGA https://t.co/MjIJ7HG3eU
,,19.0,4.0,9.0,18.0,2017.0,59978.0,909995135009804288,en,18896.0,Twitter for iPhone,"We call for the full restoration of democracy and political freedoms in Venezuela, and we want it to happen very, v… https://t.co/pbr9DByGcX"
,,19.0,3.0,9.0,1.0,2017.0,38606.0,909975689838731264,en,7543.0,Media Studio,It was a great honor to be with President @EmmanuelMacron of France this afternoon with his delegation. Great bilat… https://t.co/93MkAoQVdT
,,18.0,23.0,9.0,31.0,2017.0,50870.0,909922763774861314,en,11757.0,Twitter for iPhone,"Such an honor to have my good friend, Israel PM @Netanyahu, join us w/ his delegation in NYC this afternoon. #UNGA… https://t.co/lJto9QND4Q"
,,18.0,16.0,9.0,57.0,2017.0,73155.0,909823695299981313,en,13347.0,Twitter for iPhone,Looking forward to meeting with Prime Minister @Netanyahu shortly. Peace in the Middle East would be a truly great legacy for ALL people!
,,18.0,16.0,9.0,36.0,2017.0,37351.0,909818335130525697,en,8757.0,Media Studio,We commend SG @AntonioGuterres &amp; his call for the UN to focus more on people &amp; less on bureaucracy. #USAatUNGA… https://t.co/ekyQZXdwJq
,,18.0,13.0,9.0,16.0,2017.0,50498.0,909768037787717633,en,9527.0,Twitter for iPhone,Happy 70th Birthday @CIA! https://t.co/CU3gOZMf7J
,,18.0,13.0,9.0,14.0,2017.0,62043.0,909767654432526336,en,12348.0,Twitter for iPhone,Happy 70th Birthday @USAirForce! https://t.co/snkXO40vXM
,,17.0,13.0,9.0,3.0,2017.0,0.0,909402439643750400,en,20896.0,Twitter for iPhone,RT @realDonaldTrump: Loser terrorists must be dealt with in a much tougher manner.The internet is their main recruitment tool which we must…
,,17.0,13.0,9.0,2.0,2017.0,0.0,909402164610715648,en,24012.0,Twitter for iPhone,"RT @realDonaldTrump: The travel ban into the United States should be far larger, tougher and more specific-but stupidly, that would not be…"
,,17.0,13.0,9.0,0.0,2017.0,67217.0,909401572341370881,en,13653.0,Twitter for iPhone,"Important meetings and calls scheduled for today. Military and economy are getting stronger by the day, and our enemies know it. #MAGA"
,,17.0,12.0,9.0,29.0,2017.0,0.0,909393991635996672,en,5510.0,Twitter for iPhone,RT @markets: What Is Trump worth to Twitter? One analyst estimates $2 billion https://t.co/knniVpqr35 https://t.co/djkZiRk5nL
,,17.0,12.0,9.0,28.0,2017.0,68689.0,909393531143380992,en,14669.0,Twitter for iPhone,My great honor! https://t.co/x25T9tQAnI
,,17.0,12.0,9.0,16.0,2017.0,0.0,909390607650521088,en,41770.0,Twitter for iPhone,RT @Fuctupmind: @realDonaldTrump Donald Trump's amazing golf swing #CrookedHillary https://t.co/vKhxxFCBV1
,,17.0,12.0,9.0,12.0,2017.0,0.0,909389552380514304,und,7048.0,Twitter for iPhone,RT @Team_Trump45: @realDonaldTrump  https://t.co/Vu56q4z2XJ
,,17.0,12.0,9.0,12.0,2017.0,0.0,909389478795636736,und,3475.0,Twitter for iPhone,RT @Team_Trump45: @realDonaldTrump  https://t.co/MOnPkuKxQM
,,17.0,12.0,9.0,11.0,2017.0,0.0,909389385308700672,und,9007.0,Twitter for iPhone,RT @Team_Trump45: @realDonaldTrump  https://t.co/1zo6zc2pxt
,,17.0,12.0,9.0,5.0,2017.0,0.0,909387958368784389,en,7565.0,Twitter for iPhone,RT @glamourizes: @realDonaldTrump Only true Americans can see that president Trump is making America great. He's the only person who can! H…
,,17.0,12.0,9.0,2.0,2017.0,0.0,909387131952549888,und,5903.0,Twitter for iPhone,RT @Team_Trump45: @realDonaldTrump  https://t.co/dw0zKYtyfT
,,17.0,12.0,9.0,0.0,2017.0,0.0,909386650953961473,en,7472.0,Twitter for iPhone,RT @dmartosko: This is the #NYTimes. Can you understand why so many reporters are cautious about working for them? https://t.co/LRJKtFNgM4
,,17.0,11.0,9.0,57.0,2017.0,36598.0,909385782275788800,en,6145.0,Twitter for iPhone,Thank you! https://t.co/vs4MNwXtei
,,17.0,11.0,9.0,53.0,2017.0,145252.0,909384837018112000,en,42657.0,Twitter for iPhone,I spoke with President Moon of South Korea last night. Asked him how Rocket Man is doing. Long gas lines forming in North Korea. Too bad!
,,17.0,11.0,9.0,40.0,2017.0,51384.0,909381488445190145,en,9400.0,Twitter for iPhone,Attorney General Bill Schuette will be a fantastic Governor for the great State of Michigan. I am bringing back your jobs and Bill will help
,,16.0,23.0,9.0,4.0,2017.0,54946.0,909191177810915328,en,9803.0,Twitter for iPhone,"I will be in Huntsville, Alabama, on Saturday night to support Luther Strange for Senate. ""Big Luther"" is a great guy who gets things done!"
,,16.0,22.0,9.0,40.0,2017.0,82176.0,909185223887347712,en,16072.0,Twitter for iPhone,"A great deal of good things happening for our country. Jobs and Stock Market at all time highs, and I believe will be getting even better!"
,,15.0,23.0,9.0,54.0,2017.0,89572.0,908841360131743744,en,21387.0,Media Studio,HAPPY 70th BIRTHDAY to the @USAirForce! The American people are eternally grateful. Thank you for keeping America P… https://t.co/AwuBR6TA9C
,,15.0,22.0,9.0,58.0,2017.0,56581.0,908827394856947712,en,14730.0,Twitter for iPhone,"We will defend our people, our nations and our civilization from all who dare to threaten our way of life...cont:… https://t.co/LMkSj1vzOI"
,,15.0,20.0,9.0,54.0,2017.0,65640.0,908796281002307584,en,14595.0,Twitter for iPhone,"Our hearts &amp; prayers go out to the people of London, who suffered a vicious terrorist attack.... https://t.co/Q2hTBV2l5t"
,,15.0,19.0,9.0,2.0,2017.0,51842.0,908768057140629506,en,12996.0,Twitter for iPhone,"NEVER forget our HEROES held prisoner or who have gone missing in action while serving their country.
Proclamation:… https://t.co/bBP3yE1gRJ"
,,15.0,16.0,9.0,49.0,2017.0,115188.0,908734537311678464,en,32525.0,Media Studio,"Frank “FX” Giaccio-
On behalf of @FLOTUS Melania &amp; myself, THANK YOU for doing a GREAT job this morning!… https://t.co/QAvTAZrI3d"
,,15.0,16.0,9.0,9.0,2017.0,41937.0,908724382440284160,en,10662.0,Media Studio,WEEKLY ADDRESS🇺🇸 https://t.co/MsaLA9POAt
,,15.0,13.0,9.0,0.0,2017.0,75709.0,908676979561570304,en,19031.0,Twitter for iPhone,CHAIN MIGRATION cannot be allowed to be part of any legislation on Immigration!
,,15.0,11.0,9.0,20.0,2017.0,109828.0,908651641943003136,en,27454.0,Twitter for iPhone,ESPN is paying a really big price for its politics (and bad programming). People are dumping it in RECORD numbers. Apologize for untruth!
,,15.0,11.0,9.0,0.0,2017.0,99850.0,908646582807089152,en,21276.0,Twitter for iPhone,We have made more progress in the last nine months against ISIS than the Obama Administration has made in 8 years.Must be proactive &amp; nasty!
,,15.0,10.0,9.0,54.0,2017.0,104813.0,908645126146265090,en,24012.0,Twitter for iPhone,"The travel ban into the United States should be far larger, tougher and more specific-but stupidly, that would not be politically correct!"
,,15.0,10.0,9.0,48.0,2017.0,96156.0,908643633901039617,en,20896.0,Twitter for iPhone,Loser terrorists must be dealt with in a much tougher manner.The internet is their main recruitment tool which we must cut off &amp; use better!
,,15.0,10.0,9.0,42.0,2017.0,108038.0,908642277987356673,en,28485.0,Twitter for iPhone,Another attack in London by a loser terrorist.These are sick and demented people who were in the sights of Scotland Yard. Must be proactive!
,,15.0,10.0,9.0,37.0,2017.0,52819.0,908640949605163010,en,12305.0,Twitter for iPhone,"With the ridiculous Filibuster Rule in the Senate, Republicans need 60 votes to pass legislation, rather than 51. Can't get votes, END NOW!"
,,15.0,0.0,9.0,55.0,2017.0,57575.0,908494344008749056,en,12114.0,Twitter for iPhone,"FLORIDA-
Just like TX, WE are w/you today, we are w/you tomorrow, &amp; we will be w/you EVERY SINGLE DAY AFTER, to RES… https://t.co/bxPbokP66A"
,,14.0,21.0,9.0,11.0,2017.0,53186.0,908438028980490240,en,13574.0,Media Studio,"WE ARE WITH YOU FLORIDA!

Emergency Information 
1-800-342-3557
https://t.co/zbWkR5VmDp

Volunteer 
1-800-FL-HELP-1… https://t.co/qZ35AmeR6g"
,,14.0,19.0,9.0,32.0,2017.0,64063.0,908413134196572161,en,13030.0,Twitter for iPhone,"...I told Republicans to approve healthcare fast or this would happen. But don't worry, I will veto because I love our country &amp; its people."
,,14.0,19.0,9.0,31.0,2017.0,72133.0,908413019050463232,en,17064.0,Twitter for iPhone,Bernie Sanders is pushing hard for a single payer healthcare plan - a curse on the U.S. &amp; its people...
,,14.0,19.0,9.0,18.0,2017.0,58401.0,908409572943126528,en,11153.0,Twitter for iPhone,Spoke to President of Mexico to give condolences on terrible earthquake. Unable to reach for 3 days b/c of his cell phone reception at site.
,,14.0,19.0,9.0,4.0,2017.0,59785.0,908406085308096512,en,9973.0,Twitter for iPhone,Just left Florida for D.C. The people and spirit in THAT GREAT STATE is unbelievable. Damage horrific but will be better than ever!
,,14.0,11.0,9.0,5.0,2017.0,66364.0,908285679335034880,en,10548.0,Twitter for iPhone,"Am leaving now for Florida to see our GREAT first responders and to thank the U.S. Coast Guard, FEMA etc. A real disaster, much work to do!"
,,14.0,10.0,9.0,35.0,2017.0,52803.0,908278070611779585,en,10772.0,Twitter for iPhone,...They have been in our country for many years through no fault of their own - brought in by parents at young age. Plus BIG border security
,,14.0,10.0,9.0,28.0,2017.0,82030.0,908276308265795585,en,18223.0,Twitter for iPhone,"Does anybody really want to throw out good, educated and accomplished young people who have jobs, some serving in the military? Really!....."
,,14.0,10.0,9.0,20.0,2017.0,103749.0,908274366739345409,en,23552.0,Twitter for iPhone,"The WALL, which is already under construction in the form of new renovation of old and existing fences and walls, will continue to be built."
